OBJECTID,GID,CITY_NM,CITY_NBR,CITY_FIPS,INC_FLAG,CNTY_SEAT,POP1990,POP2000,POP2010,POP2020,CNTY_NBR,DIST_NBR
2177,2926,Milano,28180,4848336,Y,N,408,400,428,420,166,17
2178,2927,Brenham,5600,4810156,Y,Y,11952,13507,15716,17736,239,17
2179,2928,Prairie View,33850,4859336,Y,N,4004,4410,5576,7013,237,12
2180,2929,Conroe,9550,4816432,Y,Y,27610,36811,56207,96214,170,12
2181,2930,Panorama Village,31830,4855008,Y,N,1556,1965,2170,2446,170,12
2182,2931,Wellington,44800,4877152,Y,Y,2456,2275,2189,2040,44,25
2183,294,LaFayette,,4840192,N,N,,,,,230,19
2184,2932,Byers,6700,4811644,Y,N,510,517,496,454,39,3
2185,2933,Allen,650,4801924,Y,N,18309,43554,84246,109379,43,18
2186,2934,Columbus,9250,4816168,Y,Y,3367,3916,3655,3699,45,13
2187,2935,Scotland,38520,4866284,Y,N,490,438,501,482,5,3
2188,2936,Lufkin,25750,4845072,Y,Y,30206,32709,35067,34955,3,11
2189,2937,Lefors,24250,4842148,Y,N,656,559,497,475,91,4
2190,2938,Beach City,3180,4806200,Y,N,852,1645,2198,2825,36,20
2191,2939,Bevil Oaks,4020,4808128,Y,N,1350,1346,1274,1209,124,20
2192,2940,Hedwig Village,18600,4833068,Y,N,2616,2334,2557,2600,102,12
2193,2941,Sour Lake,39950,4868828,Y,N,1547,1667,1813,1948,101,20
2194,295,Cedar Springs,,4813600,N,N,,,,,230,19
2195,2942,Jasper,20900,4837420,Y,Y,6959,8247,7590,7597,122,20
2196,2943,Hardin,18160,4832240,Y,N,563,755,819,966,146,20
2197,2944,Woodcreek,46730,4880058,Y,N,889,1274,1457,1758,106,14
2198,2945,Highland Haven,19040,4833794,Y,N,,450,431,445,27,14
2199,2946,Cottonwood Shores,9930,4817208,Y,N,548,877,1123,1313,27,14
2200,2947,Granite Shoals,17120,4830584,Y,N,1378,2040,4910,5162,27,14
2201,2948,Marble Falls,26600,4846584,Y,N,4007,4959,6077,7114,27,14
2202,2949,Thrall,42550,4872824,Y,N,550,710,839,1014,246,14
2203,2950,Mountain City,28970,4849600,Y,N,377,671,648,858,106,14
2204,2951,New Hope,,4851024,N,N,,,614,641,37,10
2205,296,Ewell,,4824936,N,N,,,,,230,19
2206,2952,Flower Mound,14670,4826232,Y,N,15527,50702,64669,81482,61,18
2207,2953,Howardwick,19780,4835072,Y,N,211,437,402,398,65,25
2208,2954,Whitesboro,45850,4878532,Y,N,3209,3760,3793,4149,92,1
2209,2955,Gunter,17750,4831616,Y,N,898,1230,1498,1748,92,1
2210,2956,Ames,1020,4803072,Y,N,989,1079,1003,1275,146,20
2211,2957,Burkburnett,6550,4811368,Y,N,10145,10927,10811,11405,243,3
2212,2958,Palestine,31650,4854708,Y,Y,18042,17598,18712,17819,1,10
2213,2959,Tyler,43500,4874144,Y,Y,75450,83650,96900,108222,212,10
2214,2960,Refugio,35000,4861436,Y,Y,3158,2941,2890,2711,196,16
2215,2961,Dayton,11050,4819432,Y,N,5151,5709,7242,8628,146,20
2216,297,Midway,,4848252,N,N,,,228,238,225,19
2217,2962,Latexo,24020,4841644,Y,N,289,272,322,314,114,11
2218,2963,Robstown,36000,4862600,Y,N,12849,12727,11487,11133,178,16
2219,2964,Agua Dulce,300,4801390,Y,N,794,738,3014,798,178,16
2220,2965,Petronila,32560,4857056,Y,N,155,83,113,112,178,16
2221,2966,League City,24140,4841980,Y,N,30159,45444,83560,108477,85,12
2222,2967,Pleak,44075,4858088,Y,N,746,947,1044,1762,80,12
2223,2968,Schertz,38440,4866128,Y,N,10555,18694,31465,42440,95,15
2224,2969,Beaumont,3200,4807000,Y,Y,114323,113866,118296,115473,124,20
2225,2970,Aransas Pass,1550,4803600,Y,N,7180,8138,8204,8496,205,16
2226,2971,Sherman,39200,4867496,Y,Y,31601,35082,38521,45136,92,1
2227,298,Thomas,,4872692,N,N,,,,,230,19
2228,2972,Commerce,9450,4816240,Y,N,6825,7669,8078,9700,117,1
2229,2973,Farmersville,14300,4825488,Y,N,2640,3118,3301,3711,43,18
2230,2974,Nacogdoches,29450,4850256,Y,Y,30872,29914,32996,32461,174,11
2231,2975,Silsbee,39350,4867832,Y,N,6368,6393,6611,6610,101,20
2232,2976,New Braunfels,29900,4850820,Y,Y,27334,36494,57740,95534,46,15
2233,2977,Primera,34050,4859540,Y,N,2030,2723,4070,5271,31,21
2234,2978,Combes,9350,4816204,Y,N,2042,2553,2895,3037,31,21
2235,2979,Amarillo,1000,4803000,Y,Y,157615,173627,190695,199654,188,4
2236,2980,Ennis,13700,4824348,Y,N,13883,16045,18513,20678,71,18
2237,2981,Sullivan City,41190,4870868,Y,N,,3998,4002,4220,109,21
2238,299,New Mountain,,4851240,N,N,,,,,230,19
2239,2982,Johnson City,21200,4837780,Y,Y,932,1191,1656,2202,16,14
2240,2983,Seadrift,38600,4866416,Y,N,1277,1352,1364,1500,29,13
2241,2984,Flatonia,14550,4826028,Y,N,1295,1377,1383,1543,76,13
2242,2985,Martindale,27080,4846848,Y,N,904,953,1116,1212,28,14
2243,2986,Niederwald,30180,4851492,Y,N,233,584,565,576,106,14
2244,2987,Fredericksburg,15150,4827348,Y,Y,6934,8911,10530,11519,87,14
2245,2988,Midlothian,28150,4848096,Y,N,5141,7480,18037,35146,71,18
2246,2989,Van Alstyne,43800,4874924,Y,N,2090,2502,3046,4633,92,1
2247,2990,Weston,45290,4877740,Y,N,362,635,563,543,43,18
2248,2991,Granger,17100,4830548,Y,N,1190,1299,1419,1514,246,14
2249,300,Bettie,,4808020,N,N,,,,,230,19
2250,2992,Jarrell,20880,4837396,Y,N,,700,984,2077,246,14
2251,2993,Weir,44770,4877056,Y,N,220,591,450,549,246,14
2252,2994,El Campo,13050,4822864,Y,N,10511,10945,11602,11502,241,13
2253,2995,Manor,26450,4846440,Y,N,1041,1204,5037,15767,227,14
2254,2996,Wharton,45500,4878136,Y,Y,9011,9237,8832,8615,241,13
2255,2997,Dripping Springs,12130,4821424,Y,N,1033,1548,1788,6587,106,14
2256,2998,Horseshoe Bay,,4834862,Y,N,,,3418,4156,150,14
2257,2999,Little River Academy,24860,4843066,Y,N,1390,1645,1961,2048,14,9
2258,3000,Garrett,15850,4829036,Y,N,340,448,806,891,71,18
2259,3001,Pilot Point,32680,4857476,Y,N,2538,3538,3856,4673,61,18
2260,4,Knapp,,4839628,N,N,,,,,208,8
2261,31,Cove Springs,,4817360,N,N,,,,,37,10
2262,301,Jenkins,,4837540,N,N,,,,,172,19
2263,3002,Justin,21500,4838332,Y,N,1234,1891,3246,4718,61,18
2264,3003,Providence Village,34200,4859748,N,N,,,,7564,61,18
2265,3004,Baytown,3150,4806128,Y,N,63850,66430,71802,77288,102,12
2266,3005,Port Neches,33550,4858940,Y,N,12974,13601,13040,12596,124,20
2267,3006,Rowlett,36850,4863572,Y,N,23260,44503,56199,68388,57,18
2268,3007,Henrietta,18800,4833284,Y,Y,2896,3264,3141,3133,39,3
2269,3008,Nocona,30250,4851648,Y,N,2870,3198,3033,3016,169,3
2270,3009,Del Rio,11300,4819792,Y,Y,30705,33867,35591,35722,233,22
2271,3010,Sealy,38750,4866464,Y,N,4541,5248,6019,6443,8,13
2272,3011,Abilene,150,4801000,Y,Y,106654,115930,117063,124407,221,8
2273,302,Westside,,0,N,N,,,,,172,19
2274,3012,Lockhart,25000,4843240,Y,Y,9205,11615,12698,14069,28,14
2275,3013,Bellmead,3550,4807408,Y,N,8336,9214,9901,10835,161,9
2276,3014,Waco,44150,4876000,Y,Y,103590,113726,124805,141377,161,9
2277,3015,Progreso Lakes,34140,4859642,Y,N,,234,240,270,109,21
2278,3016,Gainesville,15630,4827984,Y,Y,14256,15538,16002,16876,49,3
2279,3017,Bowie,5200,4809640,Y,N,4990,5219,5218,5140,169,3
2280,3018,Port Arthur,33350,4858820,Y,N,58724,57755,53818,53921,124,20
2281,3019,Groves,17550,4831328,Y,N,16513,15733,16144,15268,124,20
2282,3020,Bells,3600,4807420,Y,N,962,1190,1392,1516,92,1
2283,3021,Balch Springs,2500,4805372,Y,N,17406,19375,23728,24831,57,18
2284,303,Park Springs,,4855248,N,N,,,,,249,2
2285,3022,Duncanville,12300,4821628,Y,N,35748,36081,38524,38189,57,18
2286,3023,Cedar Hill,7650,4813492,Y,N,19976,32093,45028,47820,57,18
2287,3024,Corinth,9770,4816696,Y,N,3944,11325,19935,22365,61,18
2288,3025,Cuero,10550,4818092,Y,Y,6700,6571,6841,8225,62,13
2289,3026,Vega,43900,4875188,Y,Y,840,936,884,933,180,4
2290,3027,Gladewater,16250,4829660,Y,N,6027,6078,6441,6352,93,10
2291,3028,Canyon,,4812520,N,N,,12875,13303,16387,152,5
2292,3029,Salado,37260,4864268,Y,N,,3475,2126,2379,14,9
2293,3030,Orange,31300,4854132,Y,Y,19381,18643,18595,17832,181,20
2294,3031,Riesel,35490,4862108,Y,N,839,973,1007,1049,161,9
2295,304,Greenwood,,4830968,N,N,,,,,249,2
2296,3032,Paducah,31550,4854600,Y,Y,1788,1498,1186,1064,51,25
2297,3033,Paris,31950,4855080,Y,Y,24699,25898,25171,24872,139,1
2298,3034,Lowry Crossing,25620,4844308,Y,N,865,1229,1711,1743,43,18
2299,3035,Cactus,6720,4811692,Y,N,1529,2538,3179,3235,171,4
2300,3036,Melissa,27450,4847496,Y,N,557,1350,4695,13793,43,18
2301,3037,Fairview,,4825272,N,N,,,7248,9358,201,10
2302,3038,Lucas,25670,4845012,Y,N,2205,2890,5166,8819,43,18
2303,3039,Lavon,24060,4841800,Y,N,303,387,2219,3993,43,18
2304,2601,Oak Ridge (Cooke),,,,,,,,255,,
2305,3175,Reno (Parker),,,,,,,,3473,,
2306,3196,Lakeside (San Patricio),,,,,,,,303,,
2307,3040,Forney,14850,4826604,Y,N,4070,5588,14661,29246,130,18
2308,3041,Coffee City,8970,4815820,Y,N,216,193,278,299,108,10
2309,305,Crafton,,4817480,N,N,,,,,249,2
2310,3042,Royse City,36950,4863668,Y,N,2206,2957,9349,15277,199,18
2311,3043,Dumas,12250,4821556,Y,Y,12871,13747,14691,13612,171,4
2312,3044,Elgin,13300,4823044,Y,N,4846,5700,8135,10756,11,14
2313,3045,Smithville,39650,4868456,Y,N,3196,3901,3817,4664,11,14
2314,3046,Ponder,33220,4858664,Y,N,432,507,1395,2415,61,18
2315,3047,Creedmoor,10170,4817612,Y,N,194,211,202,223,227,14
2316,3048,West Lake Hills,45180,4877632,Y,N,2542,3116,3063,3254,227,14
2317,3049,Fritch,15420,4827696,Y,N,2335,2235,2117,1928,118,4
2318,3050,Coppell,9700,4816612,Y,N,16881,35958,38659,40958,57,18
2319,3051,Farmers Branch,14250,4825452,Y,N,24250,27508,28616,51373,57,18
2320,306,Slidell,,4868216,N,N,,,,,249,2
2321,3052,Richardson,35200,4861796,Y,N,74840,91802,99223,121112,57,18
2322,3054,Seymour,38950,4866968,Y,Y,3185,2908,2740,2557,12,3
2323,3055,Wilmer,46200,4879576,Y,N,2479,3393,3682,5444,57,18
2324,3056,Uhland,43510,4874216,Y,N,368,386,1014,1355,106,14
2325,3057,Harker Heights,18190,4832312,Y,N,12841,17308,26700,33071,14,9
2326,3058,Hudson Oaks,19890,4835254,Y,N,711,1637,1662,3564,184,2
2327,3059,Annetta,1320,4803336,Y,N,672,1108,1288,3319,184,2
2328,3060,Newcastle,29950,4850868,Y,N,505,575,585,567,252,3
2329,3061,Hutchins,20200,4835612,Y,N,2719,2805,5338,6020,57,18
2330,307,Balsora,,4805480,N,N,,,,,249,2
2331,3062,McLean,26150,4845780,Y,N,849,830,778,742,91,4
2332,3063,Gruver,17700,4831412,Y,N,1172,1162,1194,1111,99,4
2333,3064,Darrouzett,10950,4819288,Y,N,343,303,350,328,148,4
2334,3065,Spearman,40250,4869476,Y,Y,3197,3021,3368,3178,99,4
2335,3066,Stinnett,40850,4870340,Y,Y,2166,1936,1881,1753,118,4
2336,3067,Sanford,37770,4865384,Y,N,218,203,164,155,118,4
2337,3068,Higgins,19000,4833608,Y,N,464,425,397,378,148,4
2338,3069,Vernon,44000,4875308,Y,Y,12001,11660,11002,10138,244,3
2339,3070,Glenn Heights,16270,4829840,Y,N,4564,7224,11278,14333,57,18
2340,3071,Highland Park,19050,4833824,Y,N,8739,8842,8564,9050,57,18
2341,308,Cottondale,,4817144,N,N,,,,,249,2
2342,3072,Carrollton,7400,4813024,Y,N,82169,109576,119097,139892,57,18
2343,3073,Garland,15800,4829000,Y,N,180650,215768,226876,238139,57,18
2344,3074,Lancaster,23850,4841212,Y,N,22117,25894,36361,39265,57,18
2345,3075,Ovilla,31470,4854444,Y,N,2027,3405,3492,4288,71,18
2346,3076,Archer City,1650,4803696,Y,Y,1748,1848,1834,1723,5,3
2347,3077,Point Venture,33210,4858586,Y,N,,451,800,1053,227,14
2348,3078,La Grange,23050,4840276,Y,Y,3951,4478,4641,4681,76,13
2349,3079,Buda,6250,4811080,Y,N,1795,2404,7295,17544,106,14
2350,3080,Talty,41810,4871756,Y,N,,1028,1535,2883,130,18
2351,3081,Iowa Park,20450,4836104,Y,N,6072,6431,6355,6431,243,3
2352,309,Boonsville,,4809472,N,N,,,,,249,2
2353,3082,Follett,14750,4826328,Y,N,441,412,459,424,148,4
2354,3083,Mustang Ridge,29430,4850200,Y,N,576,785,861,1001,227,14
2355,3084,Childress,8100,4814668,Y,Y,5055,6778,6105,5902,38,25
2356,3085,Wheeler,45600,4878208,Y,Y,1393,1378,1592,1456,242,25
2357,3086,Comanche,9300,4816192,Y,Y,4087,4482,4335,4219,47,23
2358,3087,Dickens,11750,4820332,Y,Y,322,332,286,251,63,25
2359,3088,DeSoto,11550,4820092,Y,N,30544,37646,49047,52910,57,18
2360,3089,McGregor,26050,4845672,Y,N,4683,4727,4987,5413,161,9
2361,3091,Holland,19400,4834508,Y,N,1118,1102,1121,1189,14,9
2362,310,Keeter,,4838572,N,N,,,,,249,2
2363,3092,Penelope,32400,4856672,Y,N,210,211,198,207,110,9
2364,3093,Abbott,50,4800100,Y,N,314,300,356,371,110,9
2365,3094,Bynum,6710,4811656,Y,N,192,225,199,208,110,9
2366,3095,Mertens,27800,4847820,Y,N,104,146,125,131,110,9
2367,3096,Perryton,32450,4856912,Y,Y,7607,7774,8802,8314,179,4
2368,3097,Coahoma,8900,4815700,Y,N,1133,932,817,960,115,8
2369,3098,Lueders,25700,4845048,Y,N,365,300,346,333,128,8
2370,3099,Buffalo Gap,6350,4811128,Y,N,499,463,464,582,221,8
2371,3100,Stamford,40650,4869980,Y,N,3817,3636,3124,2913,128,8
2372,3101,Mobile City,28590,4848858,Y,N,,196,188,208,199,18
2373,32,Hume,,4835408,N,N,,,,,37,10
2374,311,Sulphur Bluff,,4870880,N,N,,,,,113,1
2375,3102,Bartonville,3030,4805768,Y,N,849,1093,1469,18445,61,18
2376,3103,Forsan,14880,4826640,Y,N,256,226,210,229,115,8
2377,3104,Wellman,44830,4877164,Y,N,239,203,203,200,223,5
2378,3105,Waxahachie,44550,4876816,Y,Y,18168,21426,29621,39797,71,18
2379,3106,Van,43750,4874912,Y,N,1854,2362,2632,2778,234,10
2380,3107,Corsicana,9900,4817060,Y,Y,22911,24485,23770,23811,175,18
2381,3108,Kaufman,21650,4838488,Y,Y,5238,6490,6703,8576,130,18
2382,3110,Sulphur Springs,41200,4870904,Y,Y,14062,14551,15449,16272,113,1
2383,3111,Watauga,44520,4876672,Y,N,20009,21908,23497,24188,220,2
2384,312,Nelta,,4850688,N,N,,,,,113,1
2385,3112,Quitman,34550,4860188,Y,Y,1684,2030,1809,1859,250,10
2386,3113,Pearsall,32250,4856384,Y,Y,6924,7157,9146,10620,83,15
2387,3114,Copper Canyon,9760,4816636,Y,N,978,1216,1334,1533,61,18
2388,3115,Noonday,30310,4851756,Y,N,466,515,777,722,212,10
2389,3116,Longview,25300,4843888,Y,Y,70311,73344,80455,81728,93,10
2390,3117,Eagle Lake,12350,4821844,Y,N,3551,3664,3639,3770,45,13
2391,3118,Pharr,32600,4857200,Y,N,32921,46660,70400,79513,109,21
2392,3119,Sinton,39450,4868036,Y,Y,5549,5676,5665,5281,205,16
2393,3120,Harlingen,18200,4832372,Y,N,48735,57564,64849,65176,31,21
2394,3121,George West,16050,4829348,Y,Y,2586,2524,2445,2598,149,16
2395,313,New Birthright,,0,N,N,,,,,113,1
2396,3122,Lake City,23310,4840472,Y,N,465,526,509,514,205,16
2397,3123,Orange Grove,31350,4854168,Y,N,1175,1288,1318,1296,126,16
2398,3124,San Patricio,38030,4865612,Y,N,369,318,395,366,205,16
2399,3125,Bishop,4300,4808392,Y,N,3337,3305,3134,3043,178,16
2400,3126,Driscoll,12150,4821436,Y,N,688,825,739,740,178,16
2401,3127,Gregory,17350,4831064,Y,N,2458,2318,1907,1866,205,16
2402,3128,Odem,30750,4853376,Y,N,2366,2499,2389,2380,205,16
2403,3129,Friona,15350,4827660,Y,N,3688,3854,4123,3774,185,5
2404,3130,Farwell,14350,4825548,Y,Y,1373,1364,1363,1275,185,5
2405,3131,Idalou,20300,4835732,Y,N,2074,2157,2250,2313,152,5
2406,314,Flora,,4826124,N,N,,,,,113,1
2407,3132,Aspermont,1900,4804408,Y,Y,1214,1021,919,836,217,8
2408,3133,Rotan,36700,4863464,Y,N,1913,1611,1508,1418,77,8
